name,sex,age,y2011,y2012,y2013,y2014
Virginia,2,31,56602,56177,57390,57258
Virginia,2,32,53526,57057,56636,57604
Virginia,2,33,52441,54102,57437,56844
Virginia,2,34,52370,52881,54665,57574
Virginia,2,35,50251,52862,53155,54817
Virginia,2,36,51829,50747,53058,53342
Virginia,2,37,50748,52091,51114,53216
Virginia,2,38,52597,51128,52227,51351
Virginia,2,39,55360,52985,51383,52356
Virginia,2,40,58562,55620,53151,51317
Virginia,2,41,59231,58751,55827,53210
Virginia,2,42,56854,59416,58804,55869
Virginia,2,43,56091,56908,59471,58831
Virginia,2,44,56862,56209,57026,59451
Virginia,2,45,58001,56870,56165,56934
Virginia,2,46,62124,57921,56734,56022
Virginia,2,47,63680,62133,57878,56546
Virginia,2,48,63262,63592,61939,57580
Virginia,2,49,62163,63162,63379,61640
Virginia,2,50,62687,61927,63008,63122
Virginia,2,51,62931,62504,61675,62625
Virginia,2,52,61372,62663,62251,61389
Virginia,2,53,60900,61217,62511,61842
Virginia,2,54,59802,60719,60943,62156
Virginia,2,55,58003,59440,60238,60387
Virginia,2,56,57459,57631,59133,59797
Virginia,2,57,55267,57026,57226,58723
Virginia,2,58,53232,54918,56528,56728
Virginia,2,59,50570,52795,54465,55982
Virginia,2,60,49554,50226,52285,53982
Virginia,2,61,48474,49083,49673,51770
Virginia,2,62,47603,47912,48490,49116
Virginia,2,63,47485,47195,47371,47968
Virginia,2,64,49745,46875,46649,46707
Virginia,2,65,36542,49240,46300,46094
Virginia,2,66,36187,36095,48655,45651
Virginia,2,67,35476,35753,35733,48073
Virginia,2,68,36289,34997,35298,35230
Virginia,2,69,31473,35867,34438,34750
Virginia,2,70,29015,31007,35338,33885
Virginia,2,71,27523,28554,30476,34736
Virginia,2,72,25643,27065,28075,29966
Virginia,2,73,24780,25126,26524,27478
Virginia,2,74,22956,24215,24607,25975
Virginia,2,75,22140,22515,23695,24023
Virginia,2,76,21306,21588,21986,23050
Virginia,2,77,19265,20722,20966,21330
Virginia,2,78,19007,18653,20067,20303
Virginia,2,79,18359,18381,17978,19437
Virginia,2,80,17634,17614,17726,17305
Virginia,2,81,17235,16903,16834,17050
Virginia,2,82,15779,16322,15944,15923
Virginia,2,83,15093,14895,15442,15050
Virginia,2,84,14195,14055,13917,14446
Virginia,2,85,86766,89083,90902,92760
Virginia,2,999,4104215,4144032,4179552,4206776
Washington,0,0,87440,87351,88548,88662
Washington,0,1,87744,88551,88506,89670
Washington,0,2,88396,88279,89183,89089
Washington,0,3,90326,88839,88922,89847
Washington,0,4,89900,90773,89375,89302
Washington,0,5,87929,90296,91203,89857
Washington,0,6,87475,88400,90786,91645
Washington,0,7,86697,87629,88696,90943
Washington,0,8,85862,87090,87959,88953
Washington,0,9,85029,86119,87534,88262
Washington,0,10,87256,85403,86457,87813
Washington,0,11,88679,87652,85515,86762
Washington,0,12,87826,88854,87863,85982
Washington,0,13,87993,88021,89114,88187
Washington,0,14,87665,88092,88209,89340
Washington,0,15,87675,87807,88863,88787
Washington,0,16,89185,88055,88945,89644
Washington,0,17,91317,89995,89163,89976
Washington,0,18,89576,88315,86657,86207
Washington,0,19,89615,86606,85022,84057
Washington,0,20,93758,91548,87819,86931
Washington,0,21,94591,95604,92495,89901
Washington,0,22,93827,98094,99234,96907
Washington,0,23,92757,96650,101166,103336
Washington,0,24,91784,95237,98854,104282
Washington,0,25,93820,93997,97155,101723
Washington,0,26,95702,95560,95822,99833
Washington,0,27,93600,97606,97017,98211
Washington,0,28,95874,95153,99146,99124
Washington,0,29,96596,97136,96342,100950
Washington,0,30,95852,98111,98526,98160
Washington,0,31,97374,97140,99127,100048
Washington,0,32,91483,98307,98103,100495
Washington,0,33,89160,92598,99144,99291
Washington,0,34,88702,89877,93218,99990
Washington,0,35,86092,89369,90486,93929
Washington,0,36,88239,86819,89966,91202
Washington,0,37,84678,88716,87240,90597
Washington,0,38,84751,85132,88968,87769
Washington,0,39,88825,85232,85188,89305
Washington,0,40,95945,89343,85557,85758
Washington,0,41,98233,96018,89149,85725
Washington,0,42,93146,98501,95954,89384
Washington,0,43,89615,93244,98449,96143
Washington,0,44,87723,89587,93258,98492
Washington,0,45,88319,87875,89466,93350
Washington,0,46,93583,88487,87662,89369
Washington,0,47,96928,93820,88257,87723
Washington,0,48,98408,96774,93518,88133
Washington,0,49,98233,98427,96528,93267
Washington,0,50,100196,98396,98102,96390
Washington,0,51,100719,100205,97928,97855
Washington,0,52,98506,100718,99958,97833
Washington,0,53,98765,98315,100448,99705
Washington,0,54,98610,98365,97752,100044
Washington,0,55,96237,98366,97835,97537
Washington,0,56,96424,96012,97865,97471
Washington,0,57,93637,96168,95521,97420
Washington,0,58,91332,93260,95431,94931
Washington,0,59,86829,90856,92643,94812
Washington,0,60,84219,86480,90297,92253
Washington,0,61,82089,83863,85668,89781
Washington,0,62,79509,81573,83242,85039
Washington,0,63,78527,78950,80694,82533
Washington,0,64,82157,77911,78024,79931
Washington,0,65,60304,81200,77327,77486
Washington,0,66,59822,59792,80368,76722
Washington,0,67,58178,59084,59038,79512
Washington,0,68,58062,57470,58308,58479
Washington,0,69,49607,57211,56708,57588
Washington,0,70,44854,48894,56300,55898
Washington,0,71,41924,44036,48170,55413
Washington,0,72,39097,41105,43265,47348
Washington,0,73,37436,38393,40272,42468
Washington,0,74,34360,36650,37561,39405
Washington,0,75,32278,33472,35745,36655
Washington,0,76,30996,31363,32551,34773
Washington,0,77,28083,29968,30466,31674
Washington,0,78,27087,27213,28893,29404
Washington,0,79,26028,26148,26192,27735
Washington,0,80,25256,24907,25117,25203
Washington,0,81,24216,24033,23703,23903
Washington,0,82,22265,23023,22734,22497
Washington,0,83,21112,21107,21776,21530
Washington,0,84,19553,19704,19732,20374
Washington,0,85,120670,123519,126476,128688
Washington,0,999,6770127,6849819,6921444,7008603
Washington,1,0,44753,44723,45317,45366
Washington,1,1,44821,45321,45317,45889
Washington,1,2,45109,45016,45569,45544
Washington,1,3,46166,45270,45345,45905
Washington,1,4,46082,46378,45446,45567
Washington,1,5,45155,46367,46665,45726
Washington,1,6,44876,45317,46596,46803
Washington,1,7,44395,44934,45469,46621
Washington,1,8,43577,44573,45119,45573
Washington,1,9,43378,43736,44801,45227
Washington,1,10,44661,43521,43829,44849
Washington,1,11,45492,44815,43666,44045
Washington,1,12,45197,45681,44895,43957
Washington,1,13,45118,45262,45725,45069
Washington,1,14,44846,45303,45430,45843
Washington,1,15,44896,44886,45635,45717
Washington,1,16,45709,45148,45525,46094
Washington,1,17,46815,46168,45745,45999
Washington,1,18,46397,45446,44464,44450
Washington,1,19,46055,44540,43425,42888
Washington,1,20,48073,47475,45487,44707
Washington,1,21,48182,48800,47689,46476
Washington,1,22,47474,49772,50517,49911
Washington,1,23,47179,49220,51659,52963
Washington,1,24,46654,48529,50528,53505
Washington,1,25,47398,47975,49599,52155
Washington,1,26,48279,48198,48864,51049
Washington,1,27,47185,49143,48918,50139
Washington,1,28,48224,47980,49967,50030
Washington,1,29,48555,48878,48683,50948
Washington,1,30,48004,49456,49740,49752
Washington,1,31,48987,48626,50045,50456
Washington,1,32,46006,49497,49162,50803
Washington,1,33,44650,46620,50016,49808
Washington,1,34,44403,44998,46912,50589
Washington,1,35,43202,44844,45386,47317
Washington,1,36,44354,43652,45184,45804
Washington,1,37,42338,44568,43820,45407
Washington,1,38,42305,42663,44823,44171
Washington,1,39,44514,42562,42773,45098
Washington,1,40,48324,44790,42814,43113
Washington,1,41,49571,48382,44695,42843
Washington,1,42,47132,49737,48350,44817
Washington,1,43,45125,47255,49706,48437
Washington,1,44,43915,45047,47232,49694
Washington,1,45,44320,43977,44975,47308
Washington,1,46,46958,44421,43842,44886
Washington,1,47,48410,47093,44356,43869
Washington,1,48,49086,48322,46927,44266
Washington,1,49,48990,48967,48151,46805
Washington,1,50,49778,49080,48763,48082
Washington,1,51,50181,49760,48926,48685
Washington,1,52,48908,50142,49626,48810
Washington,1,53,49036,48800,49988,49491
Washington,1,54,48858,48698,48452,49682
Washington,1,55,47363,48692,48379,48326
Washington,1,56,47205,47174,48356,48149
Washington,1,57,45599,47041,46886,48081
Washington,1,58,44542,45292,46568,46480
Washington,1,59,42331,44176,44884,46202
Washington,1,60,40813,42070,43809,44602
Washington,1,61,39991,40540,41538,43511
Washington,1,62,38779,39621,40134,41130
Washington,1,63,38099,38449,39148,39706
Washington,1,64,39965,37673,37900,38688
Washington,1,65,29164,39304,37271,37509
Washington,1,66,28848,28820,38847,36882
Washington,1,67,27999,28331,28344,38294
Washington,1,68,28034,27536,27859,28003
Washington,1,69,24055,27522,27091,27436
Washington,1,70,21675,23679,27022,26668
Washington,1,71,20127,21182,23173,26496
Washington,1,72,18662,19659,20704,22641
Washington,1,73,17757,18200,19160,20265
Washington,1,74,16085,17292,17713,18635
Washington,1,75,15009,15571,16768,17190
Washington,1,76,14180,14510,15099,16223
Washington,1,77,12852,13637,14024,14636
Washington,1,78,12226,12344,13048,13430
Washington,1,79,11489,11683,11769,12437
Washington,1,80,11061,10905,11084,11210
Washington,1,81,10348,10380,10270,10434
Washington,1,82,9353,9759,9766,9670
Washington,1,83,8594,8683,9096,9099
Washington,1,84,7646,7936,8029,8390
Washington,1,85,41534,42719,44136,45293
Washington,1,999,3359441,3400712,3438433,3484724
Washington,2,0,42687,42628,43231,43296
Washington,2,1,42923,43230,43189,43781
Washington,2,2,43287,43263,43614,43545
Washington,2,3,44160,43569,43577,43942
Washington,2,4,43818,44395,43929,43735
Washington,2,5,42774,43929,44538,44131
Washington,2,6,42599,43083,44190,44842
Washington,2,7,42302,42695,43227,44322
Washington,2,8,42285,42517,42840,43380
Washington,2,9,41651,42383,42733,43035
Washington,2,10,42595,41882,42628,42964
Washington,2,11,43187,42837,41849,42717
Washington,2,12,42629,43173,42968,42025
Washington,2,13,42875,42759,43389,43118
Washington,2,14,42819,42789,42779,43497
Washington,2,15,42779,42921,43228,43070
Washington,2,16,43476,42907,43420,43550
Washington,2,17,44502,43827,43418,43977
Washington,2,18,43179,42869,42193,41757
Washington,2,19,43560,42066,41597,41169
Washington,2,20,45685,44073,42332,42224
Washington,2,21,46409,46804,44806,43425
Washington,2,22,46353,48322,48717,46996
Washington,2,23,45578,47430,49507,50373
Washington,2,24,45130,46708,48326,50777
Washington,2,25,46422,46022,47556,49568
Washington,2,26,47423,47362,46958,48784
Washington,2,27,46415,48463,48099,48072
Washington,2,28,47650,47173,49179,49094
Washington,2,29,48041,48258,47659,50002
Washington,2,30,47848,48655,48786,48408
Washington,2,31,48387,48514,49082,49592
Washington,2,32,45477,48810,48941,49692
Washington,2,33,44510,45978,49128,49483
Washington,2,34,44299,44879,46306,49401
Washington,2,35,42890,44525,45100,46612
Washington,2,36,43885,43167,44782,45398
Washington,2,37,42340,44148,43420,45190
Washington,2,38,42446,42469,44145,43598
Washington,2,39,44311,42670,42415,44207
Washington,2,40,47621,44553,42743,42645
Washington,2,41,48662,47636,44454,42882
Washington,2,42,46014,48764,47604,44567
Washington,2,43,44490,45989,48743,47706
Washington,2,44,43808,44540,46026,48798
Washington,2,45,43999,43898,44491,46042
Washington,2,46,46625,44066,43820,44483
Washington,2,47,48518,46727,43901,43854
Washington,2,48,49322,48452,46591,43867
Washington,2,49,49243,49460,48377,46462
Washington,2,50,50418,49316,49339,48308
Washington,2,51,50538,50445,49002,49170
Washington,2,52,49598,50576,50332,49023
Washington,2,53,49729,49515,50460,50214
Washington,2,54,49752,49667,49300,50362
Washington,2,55,48874,49674,49456,49211
Washington,2,56,49219,48838,49509,49322
Washington,2,57,48038,49127,48635,49339
Washington,2,58,46790,47968,48863,48451
Washington,2,59,44498,46680,47759,48610
Washington,2,60,43406,44410,46488,47651
Washington,2,61,42098,43323,44130,46270
Washington,2,62,40730,41952,43108,43909
Washington,2,63,40428,40501,41546,42827
Washington,2,64,42192,40238,40124,41243
Washington,2,65,31140,41896,40056,39977
Washington,2,66,30974,30972,41521,39840
Washington,2,67,30179,30753,30694,41218
Washington,2,68,30028,29934,30449,30476
Washington,2,69,25552,29689,29617,30152
Washington,2,70,23179,25215,29278,29230
Washington,2,71,21797,22854,24997,28917
Washington,2,72,20435,21446,22561,24707
Washington,2,73,19679,20193,21112,22203
Washington,2,74,18275,19358,19848,20770
Washington,2,75,17269,17901,18977,19465
Washington,2,76,16816,16853,17452,18550
Washington,2,77,15231,16331,16442,17038
Washington,2,78,14861,14869,15845,15974
Washington,2,79,14539,14465,14423,15298
Washington,2,80,14195,14002,14033,13993
Washington,2,81,13868,13653,13433,13469
Washington,2,82,12912,13264,12968,12827
Washington,2,83,12518,12424,12680,12431
Washington,2,84,11907,11768,11703,11984
Washington,2,85,79136,80800,82340,83395
Washington,2,999,3410686,3449107,3483011,3523879
West Virginia,0,0,20363,20581,20568,20347
West Virginia,0,1,20217,20435,20641,20610
West Virginia,0,2,20383,20281,20494,20689
West Virginia,0,3,21253,20506,20346,20568
West Virginia,0,4,21236,21336,20443,20271
West Virginia,0,5,20993,21281,21305,20347
West Virginia,0,6,21041,21070,21191,21271
West Virginia,0,7,21183,21045,20993,21222
West Virginia,0,8,21197,21256,21070,20994
West Virginia,0,9,21201,21283,21201,21037
West Virginia,0,10,21489,21285,21243,21135
West Virginia,0,11,22179,21554,21243,21208
West Virginia,0,12,21706,22226,21530,21215
West Virginia,0,13,21693,21737,22188,21562
West Virginia,0,14,21749,21885,21777,22243
West Virginia,0,15,22187,21808,21912,21775
West Virginia,0,16,22520,22048,21619,21845
West Virginia,0,17,22735,22429,22174,21808
West Virginia,0,18,23408,23016,22915,22484
West Virginia,0,19,25137,23854,23552,23237
West Virginia,0,20,26388,25235,24044,23840
West Virginia,0,21,26413,26682,25508,24540
West Virginia,0,22,24456,26343,26497,25234
West Virginia,0,23,22738,23957,25769,25775
West Virginia,0,24,21804,22263,23372,25237
West Virginia,0,25,21402,21353,21909,22920
West Virginia,0,26,21077,21104,21013,21535
West Virginia,0,27,20767,21135,21188,21031
West Virginia,0,28,21766,20894,21055,21112
West Virginia,0,29,22010,21978,21015,21037
West Virginia,0,30,22341,21992,21849,21060
West Virginia,0,31,23572,22422,21964,21844
West Virginia,0,32,22542,23720,22461,21999
West Virginia,0,33,22415,22436,23609,22250
West Virginia,0,34,22488,22611,22604,23647
West Virginia,0,35,21526,22228,22402,22402
West Virginia,0,36,22733,21635,22234,22480
West Virginia,0,37,21914,22689,21563,22121
West Virginia,0,38,22783,21905,22699,21463
West Virginia,0,39,23926,22683,21849,22656
West Virginia,0,40,25023,23925,22653,21804
West Virginia,0,41,25176,25057,23950,22626
West Virginia,0,42,23812,25154,24984,23949
West Virginia,0,43,23411,23643,24989,24842
West Virginia,0,44,23762,23463,23662,25003
West Virginia,0,45,24175,23715,23387,23557
West Virginia,0,46,25868,24117,23547,23286
West Virginia,0,47,26168,25796,23980,23401
West Virginia,0,48,26216,26145,25732,23888
West Virginia,0,49,26400,26109,25987,25519
West Virginia,0,50,27196,26255,25974,25870
West Virginia,0,51,28012,27133,26237,25804
West Virginia,0,52,28264,27996,27086,26076
West Virginia,0,53,28910,27909,27678,26796
West Virginia,0,54,28844,28777,27748,27509
West Virginia,0,55,27975,28674,28562,27490
West Virginia,0,56,28643,27826,28474,28314
West Virginia,0,57,28011,28363,27524,28181
West Virginia,0,58,27640,27695,28019,27301
West Virginia,0,59,27344,27436,27481,27792
West Virginia,0,60,26828,26995,27085,27093
West Virginia,0,61,26589,26530,26702,26773
West Virginia,0,62,26516,26217,26153,26278
West Virginia,0,63,25934,26193,25903,25767
West Virginia,0,64,26796,25520,25806,25482
West Virginia,0,65,19098,26410,24998,25427
West Virginia,0,66,19018,18781,25922,24510
West Virginia,0,67,18503,18726,18359,25481
West Virginia,0,68,19378,18148,18333,17984
West Virginia,0,69,17139,18995,17657,17926
West Virginia,0,70,15981,16775,18547,17204
West Virginia,0,71,15122,15639,16299,18076
West Virginia,0,72,14656,14710,15189,15789
West Virginia,0,73,14267,14254,14188,14668
West Virginia,0,74,13173,13842,13756,13699
West Virginia,0,75,12473,12708,13359,13251
West Virginia,0,76,12058,11979,12141,12775
West Virginia,0,77,10435,11589,11406,11550
West Virginia,0,78,10157,10000,11008,10876
West Virginia,0,79,9744,9598,9436,10444
West Virginia,0,80,9427,9138,9000,8911
West Virginia,0,81,9273,8884,8578,8483
West Virginia,0,82,8567,8606,8254,7984
West Virginia,0,83,8060,7856,7896,7598
West Virginia,0,84,7339,7368,7099,7241
West Virginia,0,85,36831,37943,38553,38735
West Virginia,0,999,1853143,1854773,1852290,1849064
West Virginia,1,0,10393,10531,10490,10422
West Virginia,1,1,10191,10399,10528,10479
West Virginia,1,2,10409,10218,10431,10549
West Virginia,1,3,10931,10481,10266,10487
West Virginia,1,4,10800,10962,10429,10226
West Virginia,1,5,10822,10842,10929,10402
West Virginia,1,6,10908,10852,10808,10940
West Virginia,1,7,10782,10917,10804,10845
West Virginia,1,8,10852,10842,10913,10832
West Virginia,1,9,10834,10882,10803,10914
West Virginia,1,10,11117,10862,10889,10761
West Virginia,1,11,11247,11123,10825,10834
West Virginia,1,12,11024,11280,11081,10840
West Virginia,1,13,11129,11054,11271,11098
West Virginia,1,14,11097,11241,11034,11309
West Virginia,1,15,11313,11155,11263,11042
West Virginia,1,16,11656,11279,11008,11216
West Virginia,1,17,11850,11610,11367,11148
West Virginia,1,18,12211,12069,11959,11651
West Virginia,1,19,13002,12493,12368,12173
West Virginia,1,20,13443,13000,12546,12442
West Virginia,1,21,13156,13254,12827,12402
West Virginia,1,22,12621,13337,13396,12965
West Virginia,1,23,11419,12232,12807,12807
West Virginia,1,24,11200,11241,11999,12590
West Virginia,1,25,10957,11003,11145,11848
West Virginia,1,26,10740,10727,10798,10896
West Virginia,1,27,10603,10812,10815,10804
West Virginia,1,28,10984,10635,10775,10753
West Virginia,1,29,11076,11095,10745,10789
West Virginia,1,30,11284,11013,10984,10760
West Virginia,1,31,11927,11289,11053,10989
West Virginia,1,32,11445,12066,11352,11124
West Virginia,1,33,11220,11355,11963,11165
West Virginia,1,34,11275,11351,11492,12012
West Virginia,1,35,10876,11047,11199,11321
West Virginia,1,36,11497,10924,11052,11256
West Virginia,1,37,11013,11442,10870,10988
West Virginia,1,38,11508,11061,11503,10881
West Virginia,1,39,11978,11425,11019,11438
West Virginia,1,40,12576,11993,11387,10986
West Virginia,1,41,12719,12614,12020,11420
West Virginia,1,42,11991,12659,12546,12009
West Virginia,1,43,11795,11889,12559,12441
West Virginia,1,44,11962,11854,11976,12624
West Virginia,1,45,12162,11980,11811,11906
West Virginia,1,46,13003,12090,11895,11739
West Virginia,1,47,12960,12935,12045,11799
West Virginia,1,48,12903,12939,12899,11983
West Virginia,1,49,12967,12801,12827,12726
West Virginia,1,50,13293,12929,12705,12802
West Virginia,1,51,13869,13335,12936,12679
West Virginia,1,52,13879,13880,13311,12843
West Virginia,1,53,14319,13618,13632,13093
West Virginia,1,54,14209,14252,13545,13545
West Virginia,1,55,13739,14143,14139,13386
West Virginia,1,56,14080,13621,14010,13964
West Virginia,1,57,13815,13947,13437,13847
West Virginia,1,58,13432,13669,13754,13291
West Virginia,1,59,13447,13310,13543,13636
West Virginia,1,60,13119,13255,13078,13298
West Virginia,1,61,13134,12965,13096,12923
West Virginia,1,62,13002,12899,12744,12879
West Virginia,1,63,12832,12823,12720,12523
West Virginia,1,64,13240,12603,12603,12473
West Virginia,1,65,9388,13015,12316,12372
West Virginia,1,66,9222,9194,12730,12070
West Virginia,1,67,9077,9035,8944,12477
West Virginia,1,68,9425,8864,8832,8727
West Virginia,1,69,8223,9202,8545,8588
West Virginia,1,70,7579,8015,8946,8286
West Virginia,1,71,7056,7418,7753,8706
West Virginia,1,72,6916,6804,7163,7478
West Virginia,1,73,6707,6703,6534,6873
West Virginia,1,74,5988,6474,6401,6242
West Virginia,1,75,5571,5752,6193,6111
West Virginia,1,76,5310,5357,5480,5901
West Virginia,1,77,4544,5057,5052,5168
West Virginia,1,78,4188,4280,4763,4764
West Virginia,1,79,3971,3935,4014,4473
West Virginia,1,80,3885,3708,3665,3780
West Virginia,1,81,3766,3601,3449,3398
West Virginia,1,82,3360,3438,3303,3159
West Virginia,1,83,3175,3059,3121,3021
West Virginia,1,84,2819,2881,2730,2829
West Virginia,1,85,12045,12589,13021,13167
West Virginia,1,999,913452,914785,913979,912803
West Virginia,2,0,9970,10050,10078,9925
West Virginia,2,1,10026,10036,10113,10131
West Virginia,2,2,9974,10063,10063,10140
West Virginia,2,3,10322,10025,10080,10081
West Virginia,2,4,10436,10374,10014,10045
West Virginia,2,5,10171,10439,10376,9945
West Virginia,2,6,10133,10218,10383,10331
West Virginia,2,7,10401,10128,10189,10377
West Virginia,2,8,10345,10414,10157,10162
West Virginia,2,9,10367,10401,10398,10123
West Virginia,2,10,10372,10423,10354,10374
West Virginia,2,11,10932,10431,10418,10374
West Virginia,2,12,10682,10946,10449,10375
West Virginia,2,13,10564,10683,10917,10464
West Virginia,2,14,10652,10644,10743,10934
West Virginia,2,15,10874,10653,10649,10733
West Virginia,2,16,10864,10769,10611,10629
West Virginia,2,17,10885,10819,10807,10660
West Virginia,2,18,11197,10947,10956,10833
West Virginia,2,19,12135,11361,11184,11064
West Virginia,2,20,12945,12235,11498,11398
West Virginia,2,21,13257,13428,12681,12138
West Virginia,2,22,11835,13006,13101,12269
West Virginia,2,23,11319,11725,12962,12968
West Virginia,2,24,10604,11022,11373,12647
West Virginia,2,25,10445,10350,10764,11072
West Virginia,2,26,10337,10377,10215,10639
West Virginia,2,27,10164,10323,10373,10227
West Virginia,2,28,10782,10259,10280,10359
West Virginia,2,29,10934,10883,10270,10248
West Virginia,2,30,11057,10979,10865,10300
West Virginia,2,31,11645,11133,10911,10855
West Virginia,2,32,11097,11654,11109,10875
West Virginia,2,33,11195,11081,11646,11085
West Virginia,2,34,11213,11260,11112,11635
